ccode,statename,year,polity2,leadertransition,totaltransitions,wars,totalwaryears
100,Colombia,1887,-3,0,5,0,1
100,Colombia,1888,-3,0,5,0,1
100,Colombia,1889,-3,0,5,0,1
100,Colombia,1890,-3,0,5,0,1
100,Colombia,1891,-3,0,5,0,1
100,Colombia,1892,-3,0,5,0,1
100,Colombia,1893,-3,0,5,0,1
100,Colombia,1894,-3,1,6,0,1
100,Colombia,1895,-3,0,6,0,1
100,Colombia,1896,-3,0,6,0,1
100,Colombia,1897,-3,0,6,0,1
100,Colombia,1898,-3,1,7,0,1
100,Colombia,1899,-3,0,7,0,1
100,Colombia,1900,0,1,8,0,1
100,Colombia,1901,0,0,8,0,1
100,Colombia,1902,0,0,8,0,1
100,Colombia,1903,0,0,8,0,1
100,Colombia,1904,-5,1,9,0,1
100,Colombia,1905,-5,0,9,0,1
100,Colombia,1906,-5,0,9,0,1
100,Colombia,1907,-5,0,9,0,1
100,Colombia,1908,-5,0,9,0,1
100,Colombia,1909,-5,1,10,0,1
100,Colombia,1910,-5,1,11,0,1
100,Colombia,1911,-5,0,11,0,1
100,Colombia,1912,-5,0,11,0,1
100,Colombia,1913,-5,0,11,0,1
100,Colombia,1914,-5,1,12,0,1
100,Colombia,1915,-5,0,12,0,1
100,Colombia,1916,-5,0,12,0,1
100,Colombia,1917,-5,0,12,0,1
100,Colombia,1918,-5,1,13,0,1
100,Colombia,1919,-5,0,13,0,1
100,Colombia,1920,-5,0,13,0,1
100,Colombia,1921,-5,1,14,0,1
100,Colombia,1922,-5,1,15,0,1
100,Colombia,1923,-5,0,15,0,1
100,Colombia,1924,-5,0,15,0,1
100,Colombia,1925,-5,0,15,0,1
100,Colombia,1926,-5,1,16,0,1
100,Colombia,1927,-5,0,16,0,1
100,Colombia,1928,-5,0,16,0,1
100,Colombia,1929,-5,0,16,0,1
100,Colombia,1930,5,1,17,0,1
100,Colombia,1931,5,0,17,0,1
100,Colombia,1932,5,0,17,0,1
100,Colombia,1933,5,0,17,0,1
100,Colombia,1934,5,1,18,0,1
100,Colombia,1935,5,0,18,0,1
100,Colombia,1936,5,0,18,0,1
100,Colombia,1937,5,0,18,0,1
100,Colombia,1938,5,1,19,0,1
100,Colombia,1939,5,0,19,0,1
100,Colombia,1940,5,0,19,0,1
100,Colombia,1941,5,0,19,0,1
100,Colombia,1942,5,1,20,0,1
100,Colombia,1943,5,0,20,0,1
100,Colombia,1944,5,0,20,0,1
100,Colombia,1945,5,1,21,0,1
100,Colombia,1946,5,1,22,0,1
100,Colombia,1947,5,0,22,0,1
100,Colombia,1948,-5,0,22,0,1
100,Colombia,1949,-5,0,22,0,1
100,Colombia,1950,-5,1,23,0,1
100,Colombia,1951,-5,1,24,1,2
100,Colombia,1952,-5,0,24,1,3
100,Colombia,1953,-5,1,25,1,4
100,Colombia,1954,-5,0,25,0,4
100,Colombia,1955,-5,0,25,0,4
100,Colombia,1956,-5,0,25,0,4
100,Colombia,1957,7,1,26,0,4
100,Colombia,1958,7,1,27,0,4
100,Colombia,1959,7,0,27,0,4
100,Colombia,1960,7,0,27,0,4
100,Colombia,1961,7,0,27,0,4
100,Colombia,1962,7,1,28,0,4
100,Colombia,1963,7,0,28,0,4
100,Colombia,1964,7,0,28,0,4
100,Colombia,1965,7,0,28,0,4
100,Colombia,1966,7,1,29,0,4
100,Colombia,1967,7,0,29,0,4
100,Colombia,1968,7,0,29,0,4
100,Colombia,1969,7,0,29,0,4
100,Colombia,1970,7,1,30,0,4
100,Colombia,1971,7,0,30,0,4
100,Colombia,1972,7,0,30,0,4
100,Colombia,1973,7,0,30,0,4
100,Colombia,1974,8,1,31,0,4
100,Colombia,1975,8,0,31,0,4
100,Colombia,1976,8,0,31,0,4
100,Colombia,1977,8,0,31,0,4
100,Colombia,1978,8,1,32,0,4
100,Colombia,1979,8,0,32,0,4
100,Colombia,1980,8,0,32,0,4
100,Colombia,1981,8,0,32,0,4
100,Colombia,1982,8,1,33,0,4
100,Colombia,1983,8,0,33,0,4
100,Colombia,1984,8,0,33,0,4
100,Colombia,1985,8,0,33,0,4
100,Colombia,1986,8,1,34,0,4
100,Colombia,1987,8,0,34,0,4
100,Colombia,1988,8,0,34,0,4
100,Colombia,1989,8,0,34,0,4
100,Colombia,1990,8,1,35,0,4
100,Colombia,1991,9,0,35,0,4
100,Colombia,1992,9,0,35,0,4
100,Colombia,1993,9,0,35,0,4
100,Colombia,1994,9,1,36,0,4
100,Colombia,1995,7,0,36,0,4
100,Colombia,1996,7,0,36,0,4
100,Colombia,1997,7,0,36,0,4
100,Colombia,1998,7,1,37,0,4
100,Colombia,1999,7,0,37,0,4
100,Colombia,2000,7,0,37,0,4
100,Colombia,2001,7,0,37,0,4
100,Colombia,2002,7,1,38,0,4
100,Colombia,2003,7,0,38,0,4
100,Colombia,2004,7,0,38,0,4
100,Colombia,2005,7,0,38,0,4
100,Colombia,2006,7,0,38,0,4
100,Colombia,2007,7,0,38,0,4
100,Colombia,2008,7,0,38,0,4
100,Colombia,2009,7,0,38,0,4
100,Colombia,2010,7,1,39,0,4
100,Colombia,2011,7,0,39,0,4
100,Colombia,2012,7,0,39,0,4
100,Colombia,2013,7,0,39,0,4
100,Colombia,2014,7,0,39,0,4
100,Colombia,2015,7,0,39,0,4
100,Colombia,2016,7,,39,0,4
100,Colombia,2017,7,,39,0,4
100,Colombia,2018,,,39,0,4
100,Colombia,2019,,,39,0,4
100,Colombia,2020,,,39,0,4
100,Colombia,2021,,,39,0,4
101,Venezuela,1841,-5,,0,0,0
101,Venezuela,1842,-5,,0,0,0
101,Venezuela,1843,-5,,0,0,0
101,Venezuela,1844,-5,,0,0,0
101,Venezuela,1845,-5,,0,0,0
101,Venezuela,1846,-5,,0,0,0
101,Venezuela,1847,-5,,0,0,0
101,Venezuela,1848,-5,,0,0,0
101,Venezuela,1849,-5,,0,0,0
101,Venezuela,1850,-5,,0,0,0
101,Venezuela,1851,-5,,0,0,0
101,Venezuela,1852,-5,,0,0,0
101,Venezuela,1853,-5,,0,0,0
101,Venezuela,1854,-5,,0,0,0
101,Venezuela,1855,-5,,0,0,0
101,Venezuela,1856,-5,,0,0,0
101,Venezuela,1857,-5,,0,0,0
101,Venezuela,1858,-5,,0,0,0
101,Venezuela,1859,-5,,0,0,0
101,Venezuela,1860,-5,,0,0,0
101,Venezuela,1861,-5,,0,0,0
101,Venezuela,1862,-5,,0,0,0
101,Venezuela,1863,-5,,0,0,0
101,Venezuela,1864,-5,,0,0,0
101,Venezuela,1865,-5,,0,0,0
101,Venezuela,1866,-5,,0,0,0
101,Venezuela,1867,-5,,0,0,0
101,Venezuela,1868,-5,,0,0,0
101,Venezuela,1869,-5,,0,0,0
101,Venezuela,1870,-5,0,0,0,0
101,Venezuela,1871,-5,0,0,0,0
101,Venezuela,1872,-5,0,0,0,0
101,Venezuela,1873,-5,0,0,0,0
101,Venezuela,1874,-5,0,0,0,0
101,Venezuela,1875,-5,0,0,0,0
101,Venezuela,1876,-5,0,0,0,0
101,Venezuela,1877,-5,1,1,0,0
101,Venezuela,1878,-5,1,2,0,0
101,Venezuela,1879,-5,1,3,0,0
101,Venezuela,1880,-5,0,3,0,0
101,Venezuela,1881,-4,0,3,0,0
101,Venezuela,1882,-4,0,3,0,0
101,Venezuela,1883,-4,0,3,0,0
101,Venezuela,1884,-4,1,4,0,0
101,Venezuela,1885,-4,0,4,0,0
101,Venezuela,1886,-4,1,5,0,0
101,Venezuela,1887,-4,1,6,0,0
101,Venezuela,1888,-4,1,7,0,0
101,Venezuela,1889,-4,0,7,0,0
101,Venezuela,1890,-4,1,8,0,0
101,Venezuela,1891,-4,0,8,0,0
101,Venezuela,1892,-3,1,9,0,0
101,Venezuela,1893,-3,0,9,0,0
101,Venezuela,1894,-3,0,9,0,0
101,Venezuela,1895,-3,0,9,0,0
101,Venezuela,1896,-3,0,9,0,0
101,Venezuela,1897,-3,0,9,0,0
101,Venezuela,1898,-3,1,10,0,0
101,Venezuela,1899,-3,1,11,0,0
101,Venezuela,1900,-3,0,11,0,0
101,Venezuela,1901,-3,0,11,0,0
101,Venezuela,1902,-3,0,11,0,0
101,Venezuela,1903,-3,0,11,0,0
101,Venezuela,1904,-3,0,11,0,0
101,Venezuela,1905,-3,0,11,0,0
101,Venezuela,1906,-3,0,11,0,0
101,Venezuela,1907,-3,0,11,0,0
101,Venezuela,1908,-3,1,12,0,0
101,Venezuela,1909,-6,0,12,0,0
101,Venezuela,1910,-6,0,12,0,0
101,Venezuela,1911,-6,0,12,0,0
101,Venezuela,1912,-6,0,12,0,0
101,Venezuela,1913,-6,0,12,0,0
101,Venezuela,1914,-6,0,12,0,0
101,Venezuela,1915,-6,0,12,0,0
101,Venezuela,1916,-6,0,12,0,0
101,Venezuela,1917,-6,0,12,0,0
101,Venezuela,1918,-6,0,12,0,0
101,Venezuela,1919,-6,0,12,0,0
101,Venezuela,1920,-9,0,12,0,0
101,Venezuela,1921,-9,0,12,0,0
101,Venezuela,1922,-9,0,12,0,0
101,Venezuela,1923,-9,0,12,0,0
101,Venezuela,1924,-9,0,12,0,0
101,Venezuela,1925,-9,0,12,0,0
101,Venezuela,1926,-9,0,12,0,0
101,Venezuela,1927,-9,0,12,0,0
101,Venezuela,1928,-9,0,12,0,0
101,Venezuela,1929,-9,0,12,0,0
101,Venezuela,1930,-9,0,12,0,0
101,Venezuela,1931,-9,0,12,0,0
101,Venezuela,1932,-9,0,12,0,0
101,Venezuela,1933,-9,0,12,0,0
101,Venezuela,1934,-9,0,12,0,0
101,Venezuela,1935,-7,1,13,0,0
101,Venezuela,1936,-6,0,13,0,0
101,Venezuela,1937,-5,0,13,0,0
101,Venezuela,1938,-5,0,13,0,0
101,Venezuela,1939,-5,0,13,0,0
101,Venezuela,1940,-5,0,13,0,0
101,Venezuela,1941,-3,1,14,0,0
101,Venezuela,1942,-3,0,14,0,0
101,Venezuela,1943,-3,0,14,0,0
101,Venezuela,1944,-3,0,14,0,0
101,Venezuela,1945,-3,1,15,0,0
101,Venezuela,1946,-3,0,15,0,0
101,Venezuela,1947,-3,0,15,0,0
101,Venezuela,1948,-3,1,16,0,0
101,Venezuela,1949,-3,0,16,0,0
101,Venezuela,1950,-3,1,17,0,0
101,Venezuela,1951,-3,0,17,0,0
101,Venezuela,1952,-3,0,17,0,0
101,Venezuela,1953,-3,0,17,0,0
101,Venezuela,1954,-3,0,17,0,0
101,Venezuela,1955,-3,0,17,0,0
101,Venezuela,1956,-3,0,17,0,0
101,Venezuela,1957,-3,0,17,0,0
101,Venezuela,1958,6,1,18,0,0
101,Venezuela,1959,6,1,19,0,0
101,Venezuela,1960,6,0,19,0,0
101,Venezuela,1961,6,0,19,0,0
101,Venezuela,1962,6,0,19,0,0
101,Venezuela,1963,6,0,19,0,0
101,Venezuela,1964,6,1,20,0,0
101,Venezuela,1965,6,0,20,0,0
101,Venezuela,1966,6,0,20,0,0
101,Venezuela,1967,6,0,20,0,0
101,Venezuela,1968,7,0,20,0,0
101,Venezuela,1969,9,1,21,0,0
101,Venezuela,1970,9,0,21,0,0
101,Venezuela,1971,9,0,21,0,0
101,Venezuela,1972,9,0,21,0,0
101,Venezuela,1973,9,0,21,0,0
101,Venezuela,1974,9,1,22,0,0
101,Venezuela,1975,9,0,22,0,0
101,Venezuela,1976,9,0,22,0,0
101,Venezuela,1977,9,0,22,0,0
101,Venezuela,1978,9,0,22,0,0
101,Venezuela,1979,9,1,23,0,0
101,Venezuela,1980,9,0,23,0,0
101,Venezuela,1981,9,0,23,0,0
101,Venezuela,1982,9,0,23,0,0
101,Venezuela,1983,9,0,23,0,0
101,Venezuela,1984,9,1,24,0,0
101,Venezuela,1985,9,0,24,0,0
101,Venezuela,1986,9,0,24,0,0
101,Venezuela,1987,9,0,24,0,0
101,Venezuela,1988,9,0,24,0,0
101,Venezuela,1989,9,1,25,0,0
101,Venezuela,1990,9,0,25,0,0
101,Venezuela,1991,9,0,25,0,0
101,Venezuela,1992,8,0,25,0,0
101,Venezuela,1993,8,1,26,0,0
101,Venezuela,1994,8,1,27,0,0
101,Venezuela,1995,8,0,27,0,0
101,Venezuela,1996,8,0,27,0,0
101,Venezuela,1997,8,0,27,0,0
101,Venezuela,1998,8,0,27,0,0
101,Venezuela,1999,7,1,28,0,0
101,Venezuela,2000,7,0,28,0,0
101,Venezuela,2001,6,0,28,0,0
101,Venezuela,2002,6,0,28,0,0
101,Venezuela,2003,6,0,28,0,0
101,Venezuela,2004,6,0,28,0,0
101,Venezuela,2005,6,0,28,0,0
101,Venezuela,2006,5,0,28,0,0
101,Venezuela,2007,5,0,28,0,0
101,Venezuela,2008,5,0,28,0,0
101,Venezuela,2009,-3,0,28,0,0
101,Venezuela,2010,-3,0,28,0,0
101,Venezuela,2011,-3,0,28,0,0
101,Venezuela,2012,-3,1,29,0,0
101,Venezuela,2013,4,0,29,0,0
101,Venezuela,2014,4,0,29,0,0
101,Venezuela,2015,4,0,29,0,0
101,Venezuela,2016,4,,29,0,0
101,Venezuela,2017,-3,,29,0,0
101,Venezuela,2018,,,29,0,0
101,Venezuela,2019,,,29,0,0
101,Venezuela,2020,,,29,0,0
101,Venezuela,2021,,,29,0,0
110,Guyana,1966,2,0,0,0,0
110,Guyana,1967,2,0,0,0,0
110,Guyana,1968,1,0,0,0,0
110,Guyana,1969,1,0,0,0,0
110,Guyana,1970,1,0,0,0,0
110,Guyana,1971,1,0,0,0,0
110,Guyana,1972,1,0,0,0,0
110,Guyana,1973,1,0,0,0,0
110,Guyana,1974,1,0,0,0,0
110,Guyana,1975,1,0,0,0,0
110,Guyana,1976,1,0,0,0,0
110,Guyana,1977,1,0,0,0,0
110,Guyana,1978,0,0,0,0,0
110,Guyana,1979,0,0,0,0,0
110,Guyana,1980,-7,0,0,0,0
110,Guyana,1981,-7,0,0,0,0
110,Guyana,1982,-7,0,0,0,0
110,Guyana,1983,-7,0,0,0,0
110,Guyana,1984,-7,0,0,0,0
110,Guyana,1985,-7,1,1,0,0
110,Guyana,1986,-7,0,1,0,0
110,Guyana,1987,-7,0,1,0,0
110,Guyana,1988,-7,0,1,0,0
110,Guyana,1989,-7,0,1,0,0
110,Guyana,1990,-7,0,1,0,0
110,Guyana,1991,-7,0,1,0,0
110,Guyana,1992,6,1,2,0,0
110,Guyana,1993,6,0,2,0,0
110,Guyana,1994,6,0,2,0,0
110,Guyana,1995,6,0,2,0,0
110,Guyana,1996,6,0,2,0,0
110,Guyana,1997,6,1,3,0,0
110,Guyana,1998,6,0,3,0,0
110,Guyana,1999,6,1,4,0,0
110,Guyana,2000,6,0,4,0,0
110,Guyana,2001,6,0,4,0,0
110,Guyana,2002,6,0,4,0,0
110,Guyana,2003,6,0,4,0,0
110,Guyana,2004,6,0,4,0,0
110,Guyana,2005,6,0,4,0,0
110,Guyana,2006,6,0,4,0,0
110,Guyana,2007,6,0,4,0,0
110,Guyana,2008,6,0,4,0,0
110,Guyana,2009,6,0,4,0,0
110,Guyana,2010,6,0,4,0,0
110,Guyana,2011,6,1,5,0,0
110,Guyana,2012,6,0,5,0,0
110,Guyana,2013,6,0,5,0,0
110,Guyana,2014,6,0,5,0,0
110,Guyana,2015,7,1,6,0,0
110,Guyana,2016,7,,6,0,0
110,Guyana,2017,7,,6,0,0
110,Guyana,2018,,,6,0,0
110,Guyana,2019,,,6,0,0
110,Guyana,2020,,,6,0,0
110,Guyana,2021,,,6,0,0
115,Suriname,1975,5,0,0,0,0
115,Suriname,1976,5,0,0,0,0
115,Suriname,1977,5,0,0,0,0
115,Suriname,1978,5,0,0,0,0
115,Suriname,1979,5,0,0,0,0
115,Suriname,1980,-1,1,1,0,0
115,Suriname,1981,-1,0,1,0,0
115,Suriname,1982,-6,0,1,0,0
115,Suriname,1983,-6,0,1,0,0
115,Suriname,1984,-6,0,1,0,0
115,Suriname,1985,-6,0,1,0,0
115,Suriname,1986,-6,0,1,0,0
115,Suriname,1987,-1,0,1,0,0
115,Suriname,1988,-1,1,2,0,0
115,Suriname,1989,-1,0,2,0,0
115,Suriname,1990,2,1,3,0,0
115,Suriname,1991,5,1,4,0,0
115,Suriname,1992,5,0,4,0,0
115,Suriname,1993,5,0,4,0,0
115,Suriname,1994,5,0,4,0,0
115,Suriname,1995,5,0,4,0,0
115,Suriname,1996,5,1,5,0,0
115,Suriname,1997,5,0,5,0,0
115,Suriname,1998,5,0,5,0,0
115,Suriname,1999,5,0,5,0,0
115,Suriname,2000,5,1,6,0,0
115,Suriname,2001,5,0,6,0,0
115,Suriname,2002,5,0,6,0,0
115,Suriname,2003,5,0,6,0,0
115,Suriname,2004,5,0,6,0,0
115,Suriname,2005,5,0,6,0,0
115,Suriname,2006,5,0,6,0,0
115,Suriname,2007,5,0,6,0,0
115,Suriname,2008,5,0,6,0,0
115,Suriname,2009,5,0,6,0,0
115,Suriname,2010,5,1,7,0,0
115,Suriname,2011,5,0,7,0,0
115,Suriname,2012,5,0,7,0,0
115,Suriname,2013,5,0,7,0,0
115,Suriname,2014,5,0,7,0,0
115,Suriname,2015,5,0,7,0,0
115,Suriname,2016,5,,7,0,0
115,Suriname,2017,5,,7,0,0
115,Suriname,2018,,,7,0,0
115,Suriname,2019,,,7,0,0
115,Suriname,2020,,,7,0,0
115,Suriname,2021,,,7,0,0
130,Ecuador,1854,-1,,0,0,0
130,Ecuador,1855,-1,,0,0,0
130,Ecuador,1856,-1,,0,0,0
130,Ecuador,1857,-1,,0,0,0
130,Ecuador,1858,-1,,0,0,0
130,Ecuador,1859,-1,,0,0,0
130,Ecuador,1860,-1,,0,0,0
130,Ecuador,1861,-1,,0,0,0
130,Ecuador,1862,-1,,0,0,0
130,Ecuador,1863,-1,,0,1,1
130,Ecuador,1864,-1,,0,0,1
130,Ecuador,1865,-1,,0,0,1
130,Ecuador,1866,-1,,0,0,1
130,Ecuador,1867,-1,,0,0,1
130,Ecuador,1868,-1,,0,0,1
130,Ecuador,1869,-1,,0,0,1
130,Ecuador,1870,-1,0,0,0,1
130,Ecuador,1871,-1,0,0,0,1
130,Ecuador,1872,-1,0,0,0,1
130,Ecuador,1873,-1,0,0,0,1
130,Ecuador,1874,-1,0,0,0,1
130,Ecuador,1875,-1,1,1,0,1
130,Ecuador,1876,-1,1,2,0,1
130,Ecuador,1877,-1,0,2,0,1
130,Ecuador,1878,-1,0,2,0,1
130,Ecuador,1879,-1,0,2,0,1
130,Ecuador,1880,-1,0,2,0,1
130,Ecuador,1881,-1,0,2,0,1
130,Ecuador,1882,-1,0,2,0,1
130,Ecuador,1883,-1,1,3,0,1
130,Ecuador,1884,-1,0,3,0,1
130,Ecuador,1885,-1,0,3,0,1
130,Ecuador,1886,-1,0,3,0,1
130,Ecuador,1887,-1,0,3,0,1
130,Ecuador,1888,-1,1,4,0,1
130,Ecuador,1889,-1,0,4,0,1
130,Ecuador,1890,-1,0,4,0,1
130,Ecuador,1891,-1,0,4,0,1
130,Ecuador,1892,-1,1,5,0,1
130,Ecuador,1893,-1,0,5,0,1
130,Ecuador,1894,-1,0,5,0,1
130,Ecuador,1895,-1,1,6,0,1
130,Ecuador,1896,-1,0,6,0,1
130,Ecuador,1897,-1,0,6,0,1
130,Ecuador,1898,-1,0,6,0,1
130,Ecuador,1899,-1,0,6,0,1
130,Ecuador,1900,-1,0,6,0,1
130,Ecuador,1901,-3,1,7,0,1
130,Ecuador,1902,-3,0,7,0,1
130,Ecuador,1903,-3,0,7,0,1
130,Ecuador,1904,-3,0,7,0,1
130,Ecuador,1905,-3,1,8,0,1
130,Ecuador,1906,-3,1,9,0,1
130,Ecuador,1907,-3,0,9,0,1
130,Ecuador,1908,-3,0,9,0,1
130,Ecuador,1909,-3,0,9,0,1
130,Ecuador,1910,-3,0,9,0,1
130,Ecuador,1911,-3,1,10,0,1
130,Ecuador,1912,-3,1,11,0,1
130,Ecuador,1913,-3,0,11,0,1
130,Ecuador,1914,-3,0,11,0,1
130,Ecuador,1915,-3,0,11,0,1
130,Ecuador,1916,-3,1,12,0,1
130,Ecuador,1917,-3,0,12,0,1
130,Ecuador,1918,-3,0,12,0,1
130,Ecuador,1919,-3,0,12,0,1
130,Ecuador,1920,-3,1,13,0,1
130,Ecuador,1921,-3,0,13,0,1
130,Ecuador,1922,-3,0,13,0,1
130,Ecuador,1923,-3,0,13,0,1
130,Ecuador,1924,-3,1,14,0,1
130,Ecuador,1925,-1,1,15,0,1
130,Ecuador,1926,-1,0,15,0,1
130,Ecuador,1927,-1,0,15,0,1
130,Ecuador,1928,-1,0,15,0,1
130,Ecuador,1929,-1,0,15,0,1
130,Ecuador,1930,-1,0,15,0,1
130,Ecuador,1931,-1,1,16,0,1
130,Ecuador,1932,-1,1,17,0,1
130,Ecuador,1933,-1,1,18,0,1
130,Ecuador,1934,-1,1,19,0,1
130,Ecuador,1935,-1,1,20,0,1
130,Ecuador,1936,-1,0,20,0,1
130,Ecuador,1937,-1,1,21,0,1
130,Ecuador,1938,-1,1,22,0,1
130,Ecuador,1939,-1,1,23,0,1
130,Ecuador,1940,-1,1,24,0,1
130,Ecuador,1941,-1,0,24,0,1
130,Ecuador,1942,-1,0,24,0,1
130,Ecuador,1943,-1,0,24,0,1
130,Ecuador,1944,-1,1,25,0,1
130,Ecuador,1945,-1,0,25,0,1
130,Ecuador,1946,-1,0,25,0,1
130,Ecuador,1947,-1,1,26,0,1
130,Ecuador,1948,2,1,27,0,1
130,Ecuador,1949,2,0,27,0,1
130,Ecuador,1950,2,0,27,0,1
130,Ecuador,1951,2,0,27,0,1
130,Ecuador,1952,2,1,28,0,1
130,Ecuador,1953,2,0,28,0,1
130,Ecuador,1954,2,0,28,0,1
130,Ecuador,1955,2,0,28,0,1
130,Ecuador,1956,2,1,29,0,1
130,Ecuador,1957,2,0,29,0,1
130,Ecuador,1958,2,0,29,0,1
130,Ecuador,1959,2,0,29,0,1
130,Ecuador,1960,2,1,30,0,1
130,Ecuador,1961,-1,1,31,0,1
130,Ecuador,1962,-1,0,31,0,1
130,Ecuador,1963,-1,1,32,0,1
130,Ecuador,1964,-1,0,32,0,1
130,Ecuador,1965,-1,0,32,0,1
130,Ecuador,1966,-1,1,33,0,1
130,Ecuador,1967,-1,0,33,0,1
130,Ecuador,1968,5,1,34,0,1
130,Ecuador,1969,5,0,34,0,1
130,Ecuador,1970,0,0,34,0,1
130,Ecuador,1971,0,0,34,0,1
130,Ecuador,1972,-5,1,35,0,1
130,Ecuador,1973,-5,0,35,0,1
130,Ecuador,1974,-5,0,35,0,1
130,Ecuador,1975,-5,0,35,0,1
130,Ecuador,1976,-5,1,36,0,1
130,Ecuador,1977,-5,0,36,0,1
130,Ecuador,1978,-5,0,36,0,1
130,Ecuador,1979,9,1,37,0,1
130,Ecuador,1980,9,0,37,0,1
130,Ecuador,1981,9,1,38,0,1
130,Ecuador,1982,9,0,38,0,1
130,Ecuador,1983,9,0,38,0,1
130,Ecuador,1984,8,1,39,0,1
130,Ecuador,1985,8,0,39,0,1
130,Ecuador,1986,8,0,39,0,1
130,Ecuador,1987,8,0,39,0,1
130,Ecuador,1988,9,1,40,0,1
130,Ecuador,1989,9,0,40,0,1
130,Ecuador,1990,9,0,40,0,1
130,Ecuador,1991,9,0,40,0,1
130,Ecuador,1992,9,1,41,0,1
130,Ecuador,1993,9,0,41,0,1
130,Ecuador,1994,9,0,41,0,1
130,Ecuador,1995,9,0,41,1,2
130,Ecuador,1996,9,1,42,0,2
130,Ecuador,1997,8,1,43,0,2
130,Ecuador,1998,9,1,44,0,2
130,Ecuador,1999,9,0,44,0,2
130,Ecuador,2000,6,1,45,0,2
130,Ecuador,2001,6,0,45,0,2
130,Ecuador,2002,6,0,45,0,2
130,Ecuador,2003,6,1,46,0,2
130,Ecuador,2004,6,0,46,0,2
130,Ecuador,2005,6,1,47,0,2
130,Ecuador,2006,7,0,47,0,2
130,Ecuador,2007,5,1,48,0,2
130,Ecuador,2008,5,0,48,0,2
130,Ecuador,2009,5,0,48,0,2
130,Ecuador,2010,5,0,48,0,2
130,Ecuador,2011,5,0,48,0,2
130,Ecuador,2012,5,0,48,0,2
130,Ecuador,2013,5,0,48,0,2
130,Ecuador,2014,5,0,48,0,2
130,Ecuador,2015,5,0,48,0,2
130,Ecuador,2016,5,,48,0,2
130,Ecuador,2017,5,,48,0,2
130,Ecuador,2018,,,48,0,2
130,Ecuador,2019,,,48,0,2
130,Ecuador,2020,,,48,0,2
130,Ecuador,2021,,,48,0,2
135,Peru,1839,-1,,0,0,0
135,Peru,1840,-1,,0,0,0
135,Peru,1841,-1,,0,0,0
135,Peru,1842,-1,,0,0,0
135,Peru,1843,-1,,0,0,0
135,Peru,1844,-1,,0,0,0
135,Peru,1845,-1,,0,0,0
135,Peru,1846,-1,,0,0,0
135,Peru,1847,-1,,0,0,0
135,Peru,1848,-1,,0,0,0
135,Peru,1849,-1,,0,0,0
135,Peru,1850,-1,,0,0,0
135,Peru,1851,-1,,0,0,0
135,Peru,1852,-1,,0,0,0
135,Peru,1853,-1,,0,0,0
135,Peru,1854,-1,,0,0,0
135,Peru,1855,-1,,0,0,0
135,Peru,1856,-1,,0,0,0
135,Peru,1857,-1,,0,0,0
135,Peru,1858,-1,,0,0,0
135,Peru,1859,-1,,0,0,0
135,Peru,1860,-1,,0,0,0
135,Peru,1861,-1,,0,0,0
135,Peru,1862,-1,,0,0,0
135,Peru,1863,-1,,0,0,0
135,Peru,1864,-1,,0,0,0
135,Peru,1865,-1,,0,0,0
135,Peru,1866,-1,,0,1,1
135,Peru,1867,-1,,0,0,1
135,Peru,1868,-1,,0,0,1
135,Peru,1869,-1,,0,0,1
135,Peru,1870,-1,,0,0,1
135,Peru,1871,-1,,0,0,1
135,Peru,1872,-1,0,0,0,1
135,Peru,1873,-1,0,0,0,1
135,Peru,1874,-1,0,0,0,1
135,Peru,1875,-1,0,0,0,1
135,Peru,1876,-1,1,1,0,1
135,Peru,1877,-1,0,1,0,1
135,Peru,1878,-1,0,1,0,1
135,Peru,1879,-3,1,2,1,2
135,Peru,1880,-3,0,2,1,3
135,Peru,1881,,1,3,1,4
135,Peru,1882,,1,4,1,5
135,Peru,1883,-3,0,4,1,6
135,Peru,1884,-3,0,4,0,6
135,Peru,1885,-3,1,5,0,6
135,Peru,1886,2,0,5,0,6
135,Peru,1887,2,0,5,0,6
135,Peru,1888,2,0,5,0,6
135,Peru,1889,2,0,5,0,6
135,Peru,1890,2,1,6,0,6
135,Peru,1891,2,0,6,0,6
135,Peru,1892,2,0,6,0,6
135,Peru,1893,2,0,6,0,6
135,Peru,1894,2,1,7,0,6
135,Peru,1895,2,1,8,0,6
135,Peru,1896,2,0,8,0,6
135,Peru,1897,2,0,8,0,6
135,Peru,1898,2,0,8,0,6
135,Peru,1899,2,1,9,0,6
135,Peru,1900,2,0,9,0,6
135,Peru,1901,2,0,9,0,6
135,Peru,1902,2,0,9,0,6
135,Peru,1903,2,1,10,0,6
135,Peru,1904,2,1,11,0,6
135,Peru,1905,2,0,11,0,6
135,Peru,1906,2,0,11,0,6
135,Peru,1907,2,0,11,0,6
135,Peru,1908,2,1,12,0,6
135,Peru,1909,2,0,12,0,6
135,Peru,1910,2,0,12,0,6
135,Peru,1911,2,0,12,0,6
135,Peru,1912,2,1,13,0,6
135,Peru,1913,2,0,13,0,6
135,Peru,1914,2,1,14,0,6
135,Peru,1915,2,1,15,0,6
135,Peru,1916,2,0,15,0,6
135,Peru,1917,2,0,15,0,6
135,Peru,1918,2,0,15,0,6
135,Peru,1919,-4,1,16,0,6
135,Peru,1920,-9,0,16,0,6
135,Peru,1921,-9,0,16,0,6
135,Peru,1922,-9,0,16,0,6
135,Peru,1923,-9,0,16,0,6
135,Peru,1924,-9,0,16,0,6
135,Peru,1925,-9,0,16,0,6
